case,architecture,context_len,scenario,num_clients,dcn_bandwidth_gbps,request_id,input_len,output_len,arrival_time_ms,ttft_ms,cache_retrieval_latency_ms,end_to_end_latency_ms
E,No cache,4096,private,128,,1907,4490,91,7868.9264910915,253.62934093377226,0.0,2011.146662848464
E,No cache,4096,private,128,,267,5038,428,1048.4602359180813,282.63740359189,0.0,8846.311457566559
E,No cache,4096,private,128,,2059,4286,64,8470.786872931552,246.05735231382096,0.0,1423.984820553087
E,No cache,4096,private,128,,1864,4277,106,7656.769260111376,243.5632512206139,0.0,2253.910565516877
E,No cache,4096,private,128,,1263,4277,210,5242.864384408705,268.18922587961515,0.0,4658.761393041995
E,No cache,4096,private,128,,2010,5617,65,8294.287868129019,351.8388277809918,0.0,1636.9114745625757
E,No cache,4096,private,128,,1970,5372,81,8107.290026870011,296.54854225697,0.0,1821.9239230396515
E,No cache,4096,private,128,,113,5113,462,426.5285240043251,273.4954142358179,0.0,9492.465391032449
E,No cache,4096,private,128,,1470,5411,179,6130.266297628873,314.57044145122836,0.0,3809.880145839593
E,No cache,4096,private,128,,1987,4524,64,8209.04113564218,279.30932221793046,0.0,1736.991344739159
E,No cache,4096,private,128,,1811,4493,112,7403.388440445245,266.5131787467908,0.0,2530.2935094166232
E,No cache,4096,private,128,,164,5258,449,584.1855608696276,299.96135964597295,0.0,9362.118868522031
E,No cache,4096,private,128,,282,5047,429,1094.837028953671,282.6515513708066,0.0,8853.501411344225
E,No cache,4096,private,128,,2128,8173,32,8762.985097074352,507.04724015699867,0.0,1201.4096875579435
E,No cache,4096,private,128,,456,5131,398,1918.962627301296,297.037280978182,0.0,8046.076924774732
E,No cache,4096,private,128,,2127,4315,57,8751.310030154382,243.62930800074173,0.0,1220.164699498744
E,No cache,4096,private,128,,2177,4649,40,8985.780168345524,264.539038761106,0.0,980.7177936445714
E,No cache,4096,private,128,,2039,8185,53,8400.616771585353,513.1791729239776,0.0,1568.3313726487631
E,No cache,4096,private,128,,359,5153,377,1445.7845800433363,288.5146540342628,0.0,8539.244544296726
E,No cache,4096,private,128,,453,5135,398,1911.3910952253832,298.57510016891683,0.0,8073.088081394915
E,No cache,4096,private,128,,2311,4216,12,9541.088371688766,259.45590078319583,0.0,432.106262129415
E,No cache,4096,private,128,,493,5085,373,2051.331798369997,282.72865871430804,0.0,7924.459505433585
E,No cache,4096,private,128,,1950,8180,66,8045.340971038561,506.01818134248697,0.0,1943.976353995272
E,No cache,4096,private,128,,252,5103,427,994.7669083140638,278.2338582147429,0.0,9015.087270795
E,No cache,4096,private,128,,1977,8218,64,8151.283672357091,467.203777906494,0.0,1854.930119748109
E,No cache,4096,private,128,,2083,6215,49,8579.214346996376,388.27243539087794,0.0,1427.9999449028237
A,Dedicated per-client,4096,shared,128,,1,314,18,5.945081731320937,28.788471494995182,5.1000000000000005,275.1610186565979
A,Dedicated per-client,4096,shared,128,,47,237,14,239.61494915731814,34.71730708191339,5.099999999999994,246.48868476061236
A,Dedicated per-client,4096,shared,128,,95,120,12,431.96992767924615,159.8412660532186,5.100000000000023,493.7425034788993
A,Dedicated per-client,4096,shared,128,,0,382,53,0.0,32.5049637247372,5.1,964.7196653539227
A,Dedicated per-client,4096,shared,128,,2,1969,59,18.007209105949077,116.83728472555441,5.099999999999998,1063.7117593650553
A,Dedicated per-client,4096,shared,128,,193,317,18,821.8734126232889,43.88754506381861,5.100000000000023,306.18473545615007
A,Dedicated per-client,4096,shared,128,,8,2339,39,37.774442717000646,136.77928169166168,5.100000000000001,1159.0455701757128
A,Dedicated per-client,4096,shared,128,,38,1986,41,211.19388461889403,312.73029804733847,5.099999999999994,1003.8139036468693
A,Dedicated per-client,4096,shared,128,,110,120,12,486.55108593355925,427.0075576947849,5.100000000000023,761.7194390551585
A,Dedicated per-client,4096,shared,128,,229,237,14,987.7969656199433,27.43735598064177,5.100000000000023,251.86668541716506
A,Dedicated per-client,4096,shared,128,,156,237,14,663.8622491684629,283.87507260166535,5.100000000000023,605.7029023860451
A,Dedicated per-client,4096,shared,128,,46,4086,37,237.04726880621226,257.547771279474,5.099999999999994,1114.954650744712
A,Dedicated per-client,4096,shared,128,,40,382,64,221.6433125015644,34.30412282116916,5.099999999999994,1162.8606471192675
A,Dedicated per-client,4096,shared,128,,17,808,43,76.47872681455593,136.3748006267779,5.099999999999994,1393.6277831387288
A,Dedicated per-client,4096,shared,128,,65,4091,66,299.8519470672148,255.61817470768898,5.100000000000023,1305.900163566913
A,Dedicated per-client,4096,shared,128,,82,1072,57,372.09180264961935,85.25272711354563,5.100000000000023,1283.909981096107
A,Dedicated per-client,4096,shared,128,,73,375,71,332.0164027127882,40.49351308300851,5.100000000000023,1346.0743495573136
A,Dedicated per-client,4096,shared,128,,114,1902,37,494.8183710566604,127.13826423757183,5.100000000000023,1197.0191331622946
A,Dedicated per-client,4096,shared,128,,63,387,73,291.1213710357444,101.058958622825,5.100000000000023,1391.32135709993
A,Dedicated per-client,4096,shared,128,,32,127,96,182.79273306680497,31.876474787048068,5.099999999999994,1545.483100087519
A,Dedicated per-client,4096,shared,128,,79,1339,72,362.8146057672478,83.48778518597777,5.100000000000023,1391.135455636626
A,Dedicated per-client,4096,shared,128,,16,371,71,66.552581065005,45.47890084290468,5.099999999999994,1761.8358553306032
A,Dedicated per-client,4096,shared,128,,162,1616,71,682.4958325898988,119.31945289555381,5.100000000000023,1140.279584966009
A,Dedicated per-client,4096,shared,128,,99,543,84,442.00362301545476,57.441830097116906,5.100000000000023,1435.0189206658242
A,Dedicated per-client,4096,shared,128,,171,649,46,714.4848908512195,116.89234122197729,5.100000000000023,1195.5524888291789
A,Dedicated per-client,4096,shared,128,,199,4109,50,839.0450322957414,256.74603142473745,5.100000000000023,1105.762218401252
A,Dedicated per-client,4096,shared,128,,395,237,14,1630.8860550879808,123.06400631589304,5.099999999999909,335.05503134983746
A,Dedicated per-client,4096,shared,128,,104,428,88,466.05512182919153,47.07119147001936,5.100000000000023,1553.463307939643
A,Dedicated per-client,4096,shared,128,,55,397,91,263.04326293415073,282.5069104512392,5.100000000000023,1765.633682974621
A,Dedicated per-client,4096,shared,128,,113,371,84,493.4878189571321,39.39530071270184,5.100000000000023,1552.8586698098925
A,Dedicated per-client,4096,shared,128,,30,4098,98,174.95207119840853,267.43252179615854,5.099999999999994,1928.754222036246
A,Dedicated per-client,4096,shared,128,,50,790,52,245.68378966575767,217.04809424219718,5.099999999999994,1882.732605053276
A,Dedicated per-client,4096,shared,128,,52,396,102,250.61298709132788,42.579163381982795,5.099999999999994,1875.7932317565283
A,Dedicated per-client,4096,shared,128,,111,4086,34,488.46747996261854,555.2981805294118,5.100000000000023,1700.064987086359
A,Dedicated per-client,4096,shared,128,,71,4082,51,318.52041147383756,450.8761008006083,5.100000000000023,1871.2731087269945
A,Dedicated per-client,4096,shared,128,,51,2050,95,246.32756468938643,145.85276496918297,5.099999999999994,1938.100855499614
A,Dedicated per-client,4096,shared,128,,96,374,91,436.07437915926346,35.245210196889275,5.100000000000023,1778.5367442035003
A,Dedicated per-client,4096,shared,128,,123,197,87,531.8069965571868,28.805933936269525,5.100000000000023,1684.6445827036787
A,Dedicated per-client,4096,shared,128,,11,1172,115,55.45807514320411,92.13958967166538,5.100000000000001,2159.3080848371305
A,Dedicated per-client,4096,shared,128,,80,1960,50,366.56475988441076,245.1668520062977,5.100000000000023,1863.8382891604283
A,Dedicated per-client,4096,shared,128,,332,309,18,1383.496849514284,251.50331586415655,5.099999999999909,886.6291454289685
A,Dedicated per-client,4096,shared,128,,124,4089,49,551.6605532230249,290.73782781219006,5.100000000000023,1790.3589892930129
A,Dedicated per-client,4096,shared,128,,48,2165,59,241.49504316804118,194.05697751602523,5.099999999999994,2096.592984878035
A,Dedicated per-client,4096,shared,128,,187,2413,75,790.2384316806646,203.418932791692,5.100000000000023,1561.7795980966853
A,Dedicated per-client,4096,shared,128,,242,4137,36,1035.065733695379,503.8821745392381,5.099999999999909,1327.7456096514925
A,Dedicated per-client,4096,shared,128,,163,1742,107,685.2754140258501,187.98523515871398,5.100000000000023,1683.1444479457766
A,Dedicated per-client,4096,shared,128,,287,1251,36,1208.8949187696664,390.41839581247814,5.099999999999909,1214.8222602145268
A,Dedicated per-client,4096,shared,128,,258,308,18,1091.6965031245595,807.6480921565885,5.099999999999909,1361.878236655345
A,Dedicated per-client,4096,shared,128,,177,4077,57,746.9490755706424,264.06705993055175,5.100000000000023,1707.2210212322116
A,Dedicated per-client,4096,shared,128,,170,403,89,706.7252225484058,42.17688520722993,5.100000000000023,1744.8563420187584
A,Dedicated per-client,4096,shared,128,,286,411,25,1199.6044982939209,467.6487246172908,5.099999999999909,1283.9409660319036
A,Dedicated per-client,4096,shared,128,,138,415,90,609.9919067052773,54.380802115529036,5.100000000000023,1878.104001119459
A,Dedicated per-client,4096,shared,128,,9,385,77,44.28509651230983,32.669114809581735,5.100000000000001,2478.770564819367
A,Dedicated per-client,4096,shared,128,,26,389,98,120.28718287748528,46.1831623364135,5.099999999999994,2417.411262403206
A,Dedicated per-client,4096,shared,128,,186,401,99,789.3294247200664,40.981374737153715,5.100000000000023,1767.119561357109
A,Dedicated per-client,4096,shared,128,,118,396,104,522.5530569239573,41.53297940719153,5.100000000000023,2040.743895069737
A,Dedicated per-client,4096,shared,128,,41,957,83,221.7665382958537,67.93182109899578,5.099999999999994,2390.996583644219
A,Dedicated per-client,4096,shared,128,,34,181,76,186.6641262020045,33.78528480179534,5.099999999999994,2421.7328990794763
A,Dedicated per-client,4096,shared,128,,191,1233,59,815.7280788188449,134.7646524981824,5.100000000000023,1863.2992524784204
A,Dedicated per-client,4096,shared,128,,93,389,123,427.19229930772383,53.7593677944771,5.100000000000023,2239.9158831047193
A,Dedicated per-client,4096,shared,128,,84,401,117,385.3388123717551,33.544855855870935,5.100000000000023,2299.499596251685
A,Dedicated per-client,4096,shared,128,,53,4088,61,260.5541806783735,422.61944897056406,5.100000000000023,2428.340403960277
A,Dedicated per-client,4096,shared,128,,342,413,92,1419.2636071966776,34.34208839635744,5.099999999999909,1319.320446872758
A,Dedicated per-client,4096,shared,128,,67,398,78,300.69940171890426,193.89563836678195,5.100000000000023,2471.9666002951035
A,Dedicated per-client,4096,shared,128,,274,4108,65,1139.1453391483415,282.8154373188429,5.099999999999909,1652.1336323607115
A,Dedicated per-client,4096,shared,128,,296,7219,61,1236.4205920193453,432.3767814964881,5.099999999999909,1553.9076777507034
A,Dedicated per-client,4096,shared,128,,625,91,16,2559.3047840460554,28.295083224963037,5.099999999999909,241.14773853549787
A,Dedicated per-client,4096,shared,128,,145,382,63,623.7965040568761,233.39270819196145,5.100000000000023,2197.0158925264027
A,Dedicated per-client,4096,shared,128,,214,181,88,938.2236767476624,40.03310554535642,5.100000000000023,1868.1256999662078
A,Dedicated per-client,4096,shared,128,,148,2059,94,631.5651907358595,270.687071861855,5.100000000000023,2191.5325702924547
A,Dedicated per-client,4096,shared,128,,137,391,107,603.6451303205331,36.68853476293566,5.100000000000023,2221.7220017711006
A,Dedicated per-client,4096,shared,128,,90,1525,88,402.1958079627435,115.46885101851035,5.100000000000023,2450.5253672098142
A,Dedicated per-client,4096,shared,128,,354,2444,28,1455.8026701790163,501.9249248012143,5.099999999999909,1441.7148927906474
A,Dedicated per-client,4096,shared,128,,151,1153,118,638.8688254631055,90.23420181500376,5.100000000000023,2268.9070907464575
A,Dedicated per-client,4096,shared,128,,208,399,94,903.9495483987324,109.25962903203663,5.100000000000023,2027.1877182170633
A,Dedicated per-client,4096,shared,128,,173,4089,57,720.9968041916552,387.43313387845615,5.100000000000023,2242.230608966135
A,Dedicated per-client,4096,shared,128,,302,380,76,1267.5104373661386,36.30499067500341,5.099999999999909,1679.9334877230856
A,Dedicated per-client,4096,shared,128,,264,398,46,1109.5215316695103,329.6912366159463,5.099999999999909,1873.5039229030667
A,Dedicated per-client,4096,shared,128,,225,181,110,976.2465065243479,39.413277929773244,5.100000000000023,1992.3209848462275
A,Dedicated per-client,4096,shared,128,,375,2616,69,1533.265951140102,169.00175012707905,5.099999999999909,1458.3412236016816
A,Dedicated per-client,4096,shared,128,,347,1129,40,1432.9412246257718,277.0151230837198,5.099999999999909,1584.1909476884455
A,Dedicated per-client,4096,shared,128,,12,947,94,58.19804645484723,62.78395109661889,5.100000000000001,2967.4551471807713
A,Dedicated per-client,4096,shared,128,,20,203,162,84.82938230268707,26.360517207572826,5.099999999999994,2944.7582051815193
A,Dedicated per-client,4096,shared,128,,164,375,67,694.4395870616761,253.29773470845214,5.100000000000023,2365.1198337130845
A,Dedicated per-client,4096,shared,128,,221,404,105,965.9607802442144,42.48851063036341,5.100000000000023,2094.079725058653
A,Dedicated per-client,4096,shared,128,,372,310,18,1521.2132755831224,1011.6168578609579,5.099999999999909,1551.8531786773676
A,Dedicated per-client,4096,shared,128,,232,411,107,1010.909821291077,81.05153416044789,5.100000000000023,2045.6313190254036
A,Dedicated per-client,4096,shared,128,,89,373,75,401.91830001376707,239.99601505070495,5.100000000000023,2683.4273077837306
A,Dedicated per-client,4096,shared,128,,312,4076,46,1303.531204474687,291.3062329138995,5.099999999999909,1778.0444400453484
A,Dedicated per-client,4096,shared,128,,251,4097,38,1073.2047373817963,787.4622036959181,5.099999999999909,2032.975554349066
A,Dedicated per-client,4096,shared,128,,245,431,99,1049.3816075010657,44.969045484448316,5.099999999999909,2068.801939814307
A,Dedicated per-client,4096,shared,128,,298,1661,53,1249.0412821254788,133.41355524410642,5.099999999999909,1898.1794027554972
A,Dedicated per-client,4096,shared,128,,470,4083,45,1996.0143650297593,295.49322789086796,5.099999999999909,1138.8527533767772
A,Dedicated per-client,4096,shared,128,,203,391,86,883.776229778594,127.23990572260016,5.100000000000023,2279.341074115781
A,Dedicated per-client,4096,shared,128,,309,403,65,1291.568293938641,337.9277238172672,5.099999999999909,1871.5490099557337
A,Dedicated per-client,4096,shared,128,,348,381,51,1437.33944817919,187.9509070280576,5.099999999999909,1760.9188470675633
A,Dedicated per-client,4096,shared,128,,598,306,18,2459.3581721906157,328.0433950013876,5.099999999999909,738.9001230561375
A,Dedicated per-client,4096,shared,128,,135,2221,141,602.0392048253626,158.49689336204108,5.100000000000023,2604.7102474671533
A,Dedicated per-client,4096,shared,128,,253,411,93,1074.1467080501138,46.46722349943229,5.099999999999909,2136.157184408968
A,Dedicated per-client,4096,shared,128,,468,4089,42,1983.6614154432175,291.31511426707334,5.099999999999909,1226.6424770158644
A,Dedicated per-client,4096,shared,128,,378,371,76,1542.8634918033783,39.17840981756581,5.099999999999909,1699.8945204114536
A,Dedicated per-client,4096,shared,128,,14,31,157,63.598740465692856,67.42291787632047,5.099999999999994,3183.7281014493637
A,Dedicated per-client,4096,shared,128,,255,399,123,1075.1799299002396,40.871242731590655,5.099999999999909,2162.8557546544494
A,Dedicated per-client,4096,shared,128,,146,410,97,625.1407030472095,48.873699316621696,5.100000000000023,2621.4302421314624
A,Dedicated per-client,4096,shared,128,,445,44,59,1867.7788601893992,40.71262388902164,5.099999999999909,1405.4320698440936
A,Dedicated per-client,4096,shared,128,,278,207,70,1161.2968717888257,34.126238164986034,5.099999999999909,2104.445923969102
A,Dedicated per-client,4096,shared,128,,329,181,52,1365.2029581336992,178.43845378875812,5.099999999999909,1933.1034868325437
A,Dedicated per-client,4096,shared,128,,109,4093,127,484.57821847720027,260.3957644933274,5.100000000000023,2825.7336518391608
A,Dedicated per-client,4096,shared,128,,373,1031,56,1525.8519687697847,160.34422207478497,5.099999999999909,1816.0337680361606
A,Dedicated per-client,4096,shared,128,,204,402,113,890.2794362994272,42.69052290447257,5.100000000000023,2449.4772814421985
A,Dedicated per-client,4096,shared,128,,328,216,87,1363.1024144842784,134.55657012630945,5.099999999999909,1976.6543032573475
A,Dedicated per-client,4096,shared,128,,353,411,81,1450.5299436053372,42.71371133969865,5.099999999999909,1899.8759843018063
A,Dedicated per-client,4096,shared,128,,343,397,54,1422.7419569033445,142.4303873782069,5.099999999999909,1945.862787152756
A,Dedicated per-client,4096,shared,128,,750,120,12,3077.28010664536,31.498490273101652,5.099999999999909,283.17274554192227
A,Dedicated per-client,4096,shared,128,,526,4074,68,2217.1494795018157,228.90512515653745,5.099999999999909,1174.0682252094362
A,Dedicated per-client,4096,shared,128,,128,386,77,567.4815775447289,291.28744589983603,5.100000000000023,2857.8669468203416
A,Dedicated per-client,4096,shared,128,,234,395,86,1014.6345171375881,36.67598046430908,5.100000000000023,2402.763846901261
A,Dedicated per-client,4096,shared,128,,429,452,87,1760.0921687279972,51.86246477224881,5.099999999999909,1655.5344117638945
A,Dedicated per-client,4096,shared,128,,374,376,74,1526.6145382703253,193.6998036517714,5.099999999999909,1903.6641069017974
A,Dedicated per-client,4096,shared,128,,349,412,92,1443.0096181668087,286.15316169655216,5.099999999999909,1988.9924814031237
A,Dedicated per-client,4096,shared,128,,92,958,89,412.6931565414843,179.11803719098043,5.100000000000023,3049.004457329462
A,Dedicated per-client,4096,shared,128,,330,2346,93,1370.2814434788675,164.44909828200957,5.099999999999909,2096.0658599897693
A,Dedicated per-client,4096,shared,128,,305,404,95,1278.6782709611537,420.30180572844347,5.099999999999909,2185.7006181189363
A,Dedicated per-client,4096,shared,128,,502,373,58,2118.302575600367,35.58222156509237,5.099999999999909,1363.6371898953857
A,Dedicated per-client,4096,shared,128,,601,228,55,2461.7331910452644,34.13869847675005,5.099999999999909,1047.3824625300244
A,Dedicated per-client,4096,shared,128,,511,1113,54,2161.157964432215,103.96825618182811,5.099999999999909,1337.9128906010483
A,Dedicated per-client,4096,shared,128,,101,4127,83,448.14719111695354,323.16349687651257,5.100000000000023,3072.726008326502
A,Dedicated per-client,4096,shared,128,,271,1352,49,1132.474449518438,742.0805616124833,5.099999999999909,2412.3477855654583
A,Dedicated per-client,4096,shared,128,,172,740,83,716.7663200229091,148.04027549791454,5.100000000000023,2847.2514470729584
A,Dedicated per-client,4096,shared,128,,495,399,83,2103.3465718117577,47.39353969210197,5.099999999999909,1448.297638156405
A,Dedicated per-client,4096,shared,128,,402,410,108,1646.200304896925,109.51213935811688,5.099999999999909,1921.1393924663475
A,Dedicated per-client,4096,shared,128,,215,413,81,939.0988979782676,68.57105603795151,5.100000000000023,2673.7978647623913
A,Dedicated per-client,4096,shared,128,,642,4119,36,2628.1262142248743,345.8702641961436,5.099999999999909,974.1112603342121
A,Dedicated per-client,4096,shared,128,,503,411,75,2130.270869799425,106.34024569900748,5.099999999999909,1479.4238306403768
A,Dedicated per-client,4096,shared,128,,333,402,101,1384.4942007886893,180.41904414595137,5.099999999999909,2228.8152832548526
A,Dedicated per-client,4096,shared,128,,434,421,77,1782.2722631334118,47.60984120653984,5.099999999999909,1858.3757934214786
A,Dedicated per-client,4096,shared,128,,77,181,97,355.31064569616996,89.90905316533036,5.100000000000023,3283.8340148383268
A,Dedicated per-client,4096,shared,128,,339,404,105,1416.2050347145582,282.7750419750389,5.099999999999909,2209.4907439473145
A,Dedicated per-client,4096,shared,128,,350,1289,56,1444.342922080224,306.6902059085169,5.099999999999909,2204.186530022006
A,Dedicated per-client,4096,shared,128,,379,405,89,1548.731598694447,44.99837865819063,5.099999999999909,2115.456666489359
A,Dedicated per-client,4096,shared,128,,142,437,79,616.8561603365406,398.32720422379623,5.100000000000023,3046.3314978358535
A,Dedicated per-client,4096,shared,128,,325,381,73,1350.0258582040703,244.81157918451618,5.099999999999909,2317.1309687465036
A,Dedicated per-client,4096,shared,128,,121,1295,68,530.1721520225536,848.575604474748,5.100000000000023,3168.8644942287565
A,Dedicated per-client,4096,shared,128,,475,1491,66,2026.0569146475448,462.03899317719174,5.099999999999909,1661.4170826133438
A,Dedicated per-client,4096,shared,128,,36,1313,151,200.61033285742644,82.04536369911148,5.099999999999994,3487.810568450458
A,Dedicated per-client,4096,shared,128,,21,402,124,100.02201291074321,37.93075033714153,5.099999999999994,3615.333810881354
A,Dedicated per-client,4096,shared,128,,307,4155,43,1279.2090479497313,946.7775319560058,5.099999999999909,2436.146775842366
A,Dedicated per-client,4096,shared,128,,369,1125,90,1501.069828090785,188.79159601265064,5.099999999999909,2226.028727420533
A,Dedicated per-client,4096,shared,128,,140,400,91,611.081758596897,162.3660834679439,5.100000000000023,3123.469597207172
A,Dedicated per-client,4096,shared,128,,3,181,131,18.02562897980065,26.168017292854017,5.100000000000001,3727.6244187277275
A,Dedicated per-client,4096,shared,128,,365,374,111,1490.2853127208568,263.664748683017,5.099999999999909,2262.094770943132
A,Dedicated per-client,4096,shared,128,,425,4073,58,1733.356309311829,563.4576124029052,5.099999999999909,2058.6520785944012
A,Dedicated per-client,4096,shared,128,,550,401,86,2293.847115052053,41.49137074557166,5.099999999999909,1504.8492452276382
A,Dedicated per-client,4096,shared,128,,70,212,183,309.03733128083667,26.439513678165383,5.100000000000023,3476.8448328078834
A,Dedicated per-client,4096,shared,128,,403,432,103,1650.966255733953,48.72168915466568,5.099999999999909,2134.915908354767
A,Dedicated per-client,4096,shared,128,,120,392,91,528.957564694369,239.2633492289052,5.100000000000023,3288.350542647983
A,Dedicated per-client,4096,shared,128,,195,376,73,829.6624617080505,483.7386118572505,5.100000000000023,2987.645645634301
A,Dedicated per-client,4096,shared,128,,136,442,88,603.4571560054663,329.4893345510393,5.100000000000023,3214.218821011552
A,Dedicated per-client,4096,shared,128,,257,4074,62,1085.024970270433,637.2654517671831,5.099999999999909,2732.651006746585
A,Dedicated per-client,4096,shared,128,,457,4088,76,1928.546113452946,469.00168485050017,5.099999999999909,1873.4668461216256
A,Dedicated per-client,4096,shared,128,,508,492,55,2145.9295446973724,298.1302298665764,5.099999999999909,1677.2917334477715
A,Dedicated per-client,4096,shared,128,,486,407,93,2069.4565144035882,43.32701594422588,5.099999999999909,1745.7055188408403
A,Dedicated per-client,4096,shared,128,,198,420,94,835.2838083780985,130.96639520821202,5.100000000000023,3012.6863925543507
A,Dedicated per-client,4096,shared,128,,533,394,86,2248.4609580003585,44.282447392303766,5.099999999999909,1596.8837784178336
A,Dedicated per-client,4096,shared,128,,149,4113,78,632.9594873935805,558.6299148970763,5.100000000000023,3219.981309310342
